Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2845.N,D,20001006,124.83,124.83,124.83,124.83,0,0
2845.N,D,20001009,124.99,124.99,124.99,124.99,0,0
2845.N,D,20001010,125.04,125.04,125.04,125.04,0,0
2845.N,D,20001011,125.1,125.1,125.1,125.1,0,0
2845.N,D,20001012,125.15,125.15,125.15,125.15,0,0
2845.N,D,20001013,125.21,125.21,125.21,125.21,0,0
2845.N,D,20001016,125.37,125.37,125.37,125.37,0,0
2845.N,D,20001017,125.39,125.39,125.39,125.39,0,0
2845.N,D,20001018,125.49,125.49,125.49,125.49,0,0
2845.N,D,20001019,125.55,125.55,125.55,125.55,0,0
2845.N,D,20001020,125.59,125.59,125.59,125.59,0,0
2845.N,D,20001023,125.76,125.76,125.76,125.76,0,0
2845.N,D,20001024,125.82,125.82,125.82,125.82,0,0
2845.N,D,20001025,125.87,125.87,125.87,125.87,0,0
2845.N,D,20001026,125.93,125.93,125.93,125.93,0,0
2845.N,D,20001027,125.99,125.99,125.99,125.99,0,0
2845.N,D,20001030,126.18,126.18,126.18,126.18,0,0
2845.N,D,20001031,126.25,126.25,126.25,126.25,0,0
2845.N,D,20001102,126.36,126.36,126.36,126.36,0,0
2845.N,D,20001103,126.42,126.42,126.42,126.42,0,0
2845.N,D,20001106,126.59,126.59,126.59,126.59,0,0
2845.N,D,20001107,126.65,126.65,126.65,126.65,0,0
2845.N,D,20001108,126.71,126.71,126.71,126.71,0,0
2845.N,D,20001109,126.77,126.77,126.77,126.77,0,0
2845.N,D,20001110,126.82,126.82,126.82,126.82,0,0
2845.N,D,20001113,126.97,126.97,126.97,126.97,0,0
2845.N,D,20001114,127.03,127.03,127.03,127.03,0,0
2845.N,D,20001115,127.09,127.09,127.09,127.09,0,0
2845.N,D,20001116,127.15,127.15,127.15,127.15,0,0
2845.N,D,20001117,127.21,127.21,127.21,127.21,0,0
2845.N,D,20001120,127.39,127.39,127.39,127.39,0,0
2845.N,D,20001121,127.45,127.45,127.45,127.45,0,0
2845.N,D,20001122,127.5,127.5,127.5,127.5,0,0
2845.N,D,20001123,127.56,127.56,127.56,127.56,0,0
2845.N,D,20001124,127.62,127.62,127.62,127.62,0,0
2845.N,D,20001127,127.8,127.8,127.8,127.8,0,0
2845.N,D,20001128,127.85,127.85,127.85,127.85,0,0
2845.N,D,20001129,127.92,127.92,127.92,127.92,0,0
2845.N,D,20001130,127.96,127.96,127.96,127.96,0,0
2845.N,D,20001201,128.02,128.02,128.02,128.02,0,0
2845.N,D,20001204,128.21,128.21,128.21,128.21,0,0
2845.N,D,20001205,128.27,128.27,128.27,128.27,0,0
2845.N,D,20001206,128.33,128.33,128.33,128.33,0,0
2845.N,D,20001207,128.38,128.38,128.38,128.38,0,0
2845.N,D,20001208,128.44,128.44,128.44,128.44,0,0
2845.N,D,20001211,128.61,128.61,128.61,128.61,0,0
2845.N,D,20001212,128.67,128.67,128.67,128.67,0,0
2845.N,D,20001213,128.72,128.72,128.72,128.72,0,0
2845.N,D,20001214,128.78,128.78,128.78,128.78,0,0
2845.N,D,20001215,128.84,128.84,128.84,128.84,0,0
2845.N,D,20001218,129.02,129.02,129.02,129.02,0,0
2845.N,D,20001219,129.08,129.08,129.08,129.08,0,0
2845.N,D,20001220,129.14,129.14,129.14,129.14,0,0
2845.N,D,20001221,129.2,129.2,129.2,129.2,0,0
2845.N,D,20001222,129.26,129.26,129.26,129.26,0,0
2845.N,D,20001227,129.57,129.57,129.57,129.57,0,0
2845.N,D,20001228,129.59,129.59,129.59,129.59,0,0
2845.N,D,20001229,129.66,129.66,129.66,129.66,0,0
2845.N,D,20010102,129.89,129.89,129.89,129.89,0,0
2845.N,D,20010103,129.95,129.95,129.95,129.95,0,0
2845.N,D,20010104,130.01,130.01,130.01,130.01,0,0
2845.N,D,20010105,130.07,130.07,130.07,130.07,0,0
2845.N,D,20010108,130.27,130.27,130.27,130.27,0,0
2845.N,D,20010109,130.32,130.32,130.32,130.32,0,0
2845.N,D,20010110,130.38,130.38,130.38,130.38,0,0
2845.N,D,20010111,130.44,130.44,130.44,130.44,0,0
2845.N,D,20010112,130.5,130.5,130.5,130.5,0,0
2845.N,D,20010115,130.68,130.68,130.68,130.68,0,0
2845.N,D,20010116,130.74,130.74,130.74,130.74,0,0
2845.N,D,20010117,130.8,130.8,130.8,130.8,0,0
2845.N,D,20010118,130.86,130.86,130.86,130.86,0,0
2845.N,D,20010119,130.93,130.93,130.93,130.93,0,0
2845.N,D,20010122,131.1,131.1,131.1,131.1,0,0
2845.N,D,20010123,131.15,131.15,131.15,131.15,0,0
2845.N,D,20010124,131.22,131.22,131.22,131.22,0,0
2845.N,D,20010125,131.29,131.29,131.29,131.29,0,0
2845.N,D,20010126,131.35,131.35,131.35,131.35,0,0
2845.N,D,20010129,131.53,131.53,131.53,131.53,0,0
2845.N,D,20010130,131.59,131.59,131.59,131.59,0,0
2845.N,D,20010131,131.66,131.66,131.66,131.66,0,0
2845.N,D,20010201,131.72,131.72,131.72,131.72,0,0
2845.N,D,20010202,131.78,131.78,131.78,131.78,0,0
2845.N,D,20010205,131.96,131.96,131.96,131.96,0,0
2845.N,D,20010206,132.03,132.03,132.03,132.03,0,0
2845.N,D,20010207,132.08,132.08,132.08,132.08,0,0
2845.N,D,20010208,132.14,132.14,132.14,132.14,0,0
2845.N,D,20010209,132.21,132.21,132.21,132.21,0,0
2845.N,D,20010212,132.39,132.39,132.39,132.39,0,0
2845.N,D,20010213,132.44,132.44,132.44,132.44,0,0
2845.N,D,20010214,132.5,132.5,132.5,132.5,0,0
2845.N,D,20010215,132.56,132.56,132.56,132.56,0,0
2845.N,D,20010216,132.62,132.62,132.62,132.62,0,0
2845.N,D,20010219,132.8,132.8,132.8,132.8,0,0
2845.N,D,20010220,132.86,132.86,132.86,132.86,0,0
2845.N,D,20010221,132.92,132.92,132.92,132.92,0,0
2845.N,D,20010222,132.98,132.98,132.98,132.98,0,0
2845.N,D,20010223,133.04,133.04,133.04,133.04,0,0
2845.N,D,20010226,133.2,133.2,133.2,133.2,0,0
2845.N,D,20010227,133.25,133.25,133.25,133.25,0,0
2845.N,D,20010228,133.32,133.32,133.32,133.32,0,0
2845.N,D,20010301,133.38,133.38,133.38,133.38,0,0
2845.N,D,20010302,133.44,133.44,133.44,133.44,0,0
2845.N,D,20010305,133.61,133.61,133.61,133.61,0,0
2845.N,D,20010306,133.66,133.66,133.66,133.66,0,0
2845.N,D,20010307,133.72,133.72,133.72,133.72,0,0
2845.N,D,20010308,133.78,133.78,133.78,133.78,0,0
2845.N,D,20010309,133.84,133.84,133.84,133.84,0,0
2845.N,D,20010312,134.01,134.01,134.01,134.01,0,0
2845.N,D,20010313,134.07,134.07,134.07,134.07,0,0
2845.N,D,20010314,134.12,134.12,134.12,134.12,0,0
2845.N,D,20010315,134.18,134.18,134.18,134.18,0,0
2845.N,D,20010316,134.24,134.24,134.24,134.24,0,0
2845.N,D,20010319,134.41,134.41,134.41,134.41,0,0
2845.N,D,20010320,134.47,134.47,134.47,134.47,0,0
2845.N,D,20010321,134.53,134.53,134.53,134.53,0,0
2845.N,D,20010322,134.59,134.59,134.59,134.59,0,0
2845.N,D,20010323,134.64,134.64,134.64,134.64,0,0
2845.N,D,20010326,134.8,134.8,134.8,134.8,0,0
2845.N,D,20010327,134.86,134.86,134.86,134.86,0,0
2845.N,D,20010328,134.92,134.92,134.92,134.92,0,0
2845.N,D,20010329,134.98,134.98,134.98,134.98,0,0
2845.N,D,20010330,135.03,135.03,135.03,135.03,0,0
2845.N,D,20010402,135.2,135.2,135.2,135.2,0,0
2845.N,D,20010403,135.26,135.26,135.26,135.26,0,0
2845.N,D,20010404,135.31,135.31,135.31,135.31,0,0
2845.N,D,20010405,135.37,135.37,135.37,135.37,0,0
2845.N,D,20010406,135.43,135.43,135.43,135.43,0,0
2845.N,D,20010409,135.6,135.6,135.6,135.6,0,0
2845.N,D,20010410,135.66,135.66,135.66,135.66,0,0
2845.N,D,20010411,135.71,135.71,135.71,135.71,0,0
2845.N,D,20010412,135.77,135.77,135.77,135.77,0,0
2845.N,D,20010413,135.77,135.77,135.77,135.77,0,0
2845.N,D,20010417,136.05,136.05,136.05,136.05,0,0
2845.N,D,20010418,136.11,136.11,136.11,136.11,0,0
2845.N,D,20010419,136.16,136.16,136.16,136.16,0,0
2845.N,D,20010420,136.21,136.21,136.21,136.21,0,0
2845.N,D,20010423,136.38,136.38,136.38,136.38,0,0
2845.N,D,20010424,136.44,136.44,136.44,136.44,0,0
2845.N,D,20010425,136.5,136.5,136.5,136.5,0,0
2845.N,D,20010426,136.55,136.55,136.55,136.55,0,0
2845.N,D,20010427,136.61,136.61,136.61,136.61,0,0
2845.N,D,20010430,136.78,136.78,136.78,136.78,0,0
2845.N,D,20010502,136.9,136.9,136.9,136.9,0,0
2845.N,D,20010504,137.01,137.01,137.01,137.01,0,0
2845.N,D,20010507,137.18,137.18,137.18,137.18,0,0
2845.N,D,20010508,137.23,137.23,137.23,137.23,0,0
2845.N,D,20010509,137.29,137.29,137.29,137.29,0,0
2845.N,D,20010510,137.34,137.34,137.34,137.34,0,0
2845.N,D,20010511,137.4,137.4,137.4,137.4,0,0
2845.N,D,20010514,137.57,137.57,137.57,137.57,0,0
2845.N,D,20010515,137.63,137.63,137.63,137.63,0,0
2845.N,D,20010516,137.68,137.68,137.68,137.68,0,0
2845.N,D,20010517,137.74,137.74,137.74,137.74,0,0
2845.N,D,20010518,137.8,137.8,137.8,137.8,0,0
2845.N,D,20010521,137.96,137.96,137.96,137.96,0,0
2845.N,D,20010522,138.02,138.02,138.02,138.02,0,0
2845.N,D,20010523,138.08,138.08,138.08,138.08,0,0
2845.N,D,20010524,138.13,138.13,138.13,138.13,0,0
2845.N,D,20010525,138.18,138.18,138.18,138.18,0,0
2845.N,D,20010528,138.35,138.35,138.35,138.35,0,0
2845.N,D,20010529,138.41,138.41,138.41,138.41,0,0
2845.N,D,20010530,138.46,138.46,138.46,138.46,0,0
2845.N,D,20010531,138.52,138.52,138.52,138.52,0,0
2845.N,D,20010601,138.57,138.57,138.57,138.57,0,0
2845.N,D,20010604,138.74,138.74,138.74,138.74,0,0
2845.N,D,20010605,138.79,138.79,138.79,138.79,0,0
2845.N,D,20010606,138.86,138.86,138.86,138.86,0,0
2845.N,D,20010607,138.91,138.91,138.91,138.91,0,0
2845.N,D,20010608,138.96,138.96,138.96,138.96,0,0
2845.N,D,20010611,139.13,139.13,139.13,139.13,0,0
2845.N,D,20010612,139.18,139.18,139.18,139.18,0,0
2845.N,D,20010613,139.24,139.24,139.24,139.24,0,0
2845.N,D,20010615,139.34,139.34,139.34,139.34,0,0
2845.N,D,20010618,139.51,139.51,139.51,139.51,0,0
2845.N,D,20010619,139.57,139.57,139.57,139.57,0,0
2845.N,D,20010620,139.62,139.62,139.62,139.62,0,0
2845.N,D,20010621,139.66,139.66,139.66,139.66,0,0
2845.N,D,20010622,139.72,139.72,139.72,139.72,0,0
2845.N,D,20010625,139.88,139.88,139.88,139.88,0,0
2845.N,D,20010626,139.94,139.94,139.94,139.94,0,0
2845.N,D,20010627,139.99,139.99,139.99,139.99,0,0
2845.N,D,20010628,140.04,140.04,140.04,140.04,0,0
2845.N,D,20010629,140.1,140.1,140.1,140.1,0,0
2845.N,D,20010702,140.26,140.26,140.26,140.26,0,0
2845.N,D,20010703,140.32,140.32,140.32,140.32,0,0
2845.N,D,20010704,140.37,140.37,140.37,140.37,0,0
2845.N,D,20010705,140.43,140.43,140.43,140.43,0,0
2845.N,D,20010706,140.48,140.48,140.48,140.48,0,0
2845.N,D,20010709,140.64,140.64,140.64,140.64,0,0
2845.N,D,20010710,140.7,140.7,140.7,140.7,0,0
2845.N,D,20010711,140.75,140.75,140.75,140.75,0,0
2845.N,D,20010712,140.81,140.81,140.81,140.81,0,0
2845.N,D,20010713,140.86,140.86,140.86,140.86,0,0
2845.N,D,20010716,141.02,141.02,141.02,141.02,0,0
2845.N,D,20010717,141.08,141.08,141.08,141.08,0,0
2845.N,D,20010718,141.13,141.13,141.13,141.13,0,0
2845.N,D,20010719,141.18,141.18,141.18,141.18,0,0
2845.N,D,20010720,141.24,141.24,141.24,141.24,0,0
2845.N,D,20010723,141.4,141.4,141.4,141.4,0,0
2845.N,D,20010724,141.45,141.45,141.45,141.45,0,0
2845.N,D,20010725,141.51,141.51,141.51,141.51,0,0
2845.N,D,20010726,141.56,141.56,141.56,141.56,0,0
2845.N,D,20010727,141.64,141.64,141.64,141.64,0,0
2845.N,D,20010730,141.8,141.8,141.8,141.8,0,0
2845.N,D,20010731,141.85,141.85,141.85,141.85,0,0
2845.N,D,20010801,141.9,141.9,141.9,141.9,0,0
2845.N,D,20010802,141.95,141.95,141.95,141.95,0,0
2845.N,D,20010803,142.01,142.01,142.01,142.01,0,0
2845.N,D,20010806,142.19,142.19,142.19,142.19,0,0
2845.N,D,20010807,142.24,142.24,142.24,142.24,0,0
2845.N,D,20010808,142.28,142.28,142.28,142.28,0,0
2845.N,D,20010809,142.33,142.33,142.33,142.33,0,0
2845.N,D,20010810,142.38,142.38,142.38,142.38,0,0
2845.N,D,20010813,142.54,142.54,142.54,142.54,0,0
2845.N,D,20010814,142.59,142.59,142.59,142.59,0,0
2845.N,D,20010816,142.6,142.6,142.6,142.6,0,0
2845.N,D,20010817,142.76,142.76,142.76,142.76,0,0
2845.N,D,20010820,142.92,142.92,142.92,142.92,0,0
2845.N,D,20010821,142.97,142.97,142.97,142.97,0,0
2845.N,D,20010822,143.02,143.02,143.02,143.02,0,0
2845.N,D,20010823,143.07,143.07,143.07,143.07,0,0
2845.N,D,20010824,143.12,143.12,143.12,143.12,0,0
2845.N,D,20010827,143.27,143.27,143.27,143.27,0,0
2845.N,D,20010828,143.32,143.32,143.32,143.32,0,0
2845.N,D,20010829,143.38,143.38,143.38,143.38,0,0
2845.N,D,20010830,143.43,143.43,143.43,143.43,0,0
2845.N,D,20010831,143.48,143.48,143.48,143.48,0,0
2845.N,D,20010903,143.63,143.63,143.63,143.63,0,0
2845.N,D,20010904,143.68,143.68,143.68,143.68,0,0
2845.N,D,20010905,143.73,143.73,143.73,143.73,0,0
2845.N,D,20010906,143.79,143.79,143.79,143.79,0,0
2845.N,D,20010907,143.84,143.84,143.84,143.84,0,0
2845.N,D,20010910,143.99,143.99,143.99,143.99,0,0
2845.N,D,20010911,144.04,144.04,144.04,144.04,0,0
2845.N,D,20010912,144.09,144.09,144.09,144.09,0,0
2845.N,D,20010913,144.14,144.14,144.14,144.14,0,0
2845.N,D,20010914,144.2,144.2,144.2,144.2,0,0
2845.N,D,20010917,144.35,144.35,144.35,144.35,0,0
2845.N,D,20010918,144.39,144.39,144.39,144.39,0,0
2845.N,D,20010919,144.47,144.47,144.47,144.47,0,0
2845.N,D,20010920,144.52,144.52,144.52,144.52,0,0
2845.N,D,20010921,144.57,144.57,144.57,144.57,0,0
2845.N,D,20010924,144.71,144.71,144.71,144.71,0,0
2845.N,D,20010925,144.76,144.76,144.76,144.76,0,0
2845.N,D,20010926,144.8,144.8,144.8,144.8,0,0
2845.N,D,20010927,144.85,144.85,144.85,144.85,0,0
2845.N,D,20010928,144.92,144.92,144.92,144.92,0,0
2845.N,D,20011001,145.04,145.04,145.04,145.04,0,0
2845.N,D,20011002,145.09,145.09,145.09,145.09,0,0
2845.N,D,20011003,145.13,145.13,145.13,145.13,0,0
2845.N,D,20011004,145.18,145.18,145.18,145.18,0,0
2845.N,D,20011005,145.22,145.22,145.22,145.22,0,0
2845.N,D,20011008,145.35,145.35,145.35,145.35,0,0
2845.N,D,20011009,145.39,145.39,145.39,145.39,0,0
2845.N,D,20011010,145.43,145.43,145.43,145.43,0,0
2845.N,D,20011011,145.51,145.51,145.51,145.51,0,0
2845.N,D,20011012,145.73,145.73,145.73,145.73,0,0
2845.N,D,20011015,145.87,145.87,145.87,145.87,0,0
2845.N,D,20011016,145.77,145.77,145.77,145.77,0,0
2845.N,D,20011017,145.83,145.83,145.83,145.83,0,0
2845.N,D,20011018,145.86,145.86,145.86,145.86,0,0
2845.N,D,20011019,145.92,145.92,145.92,145.92,0,0
2845.N,D,20011022,146.06,146.06,146.06,146.06,0,0
2845.N,D,20011023,146.08,146.08,146.08,146.08,0,0
2845.N,D,20011024,146.19,146.19,146.19,146.19,0,0
2845.N,D,20011025,146.23,146.23,146.23,146.23,0,0
2845.N,D,20011026,146.23,146.23,146.23,146.23,0,0
2845.N,D,20011029,146.35,146.35,146.35,146.35,0,0
2845.N,D,20011030,146.4,146.4,146.4,146.4,0,0
2845.N,D,20011031,146.52,146.52,146.52,146.52,0,0
2845.N,D,20011102,146.6,146.6,146.6,146.6,0,0
2845.N,D,20011105,146.71,146.71,146.71,146.71,0,0
2845.N,D,20011106,146.77,146.77,146.77,146.77,0,0
2845.N,D,20011107,146.8,146.8,146.8,146.8,0,0
2845.N,D,20011108,146.89,146.89,146.89,146.89,0,0
2845.N,D,20011109,146.92,146.92,146.92,146.92,0,0
2845.N,D,20011112,147.05,147.05,147.05,147.05,0,0
2845.N,D,20011113,147.06,147.06,147.06,147.06,0,0
2845.N,D,20011114,147.12,147.12,147.12,147.12,0,0
2845.N,D,20011115,147.22,147.22,147.22,147.22,0,0
2845.N,D,20011116,147.24,147.24,147.24,147.24,0,0
2845.N,D,20011119,147.38,147.38,147.38,147.38,0,0
2845.N,D,20011120,147.39,147.39,147.39,147.39,0,0
2845.N,D,20011121,147.47,147.47,147.47,147.47,0,0
2845.N,D,20011122,147.5,147.5,147.5,147.5,0,0
2845.N,D,20011123,147.49,147.49,147.49,147.49,0,0
2845.N,D,20011126,147.68,147.68,147.68,147.68,0,0
2845.N,D,20011127,147.79,147.79,147.79,147.79,0,0
2845.N,D,20011128,148.18,148.18,148.18,148.18,0,0
2845.N,D,20011129,148.04,148.04,148.04,148.04,0,0
2845.N,D,20011130,148.21,148.21,148.21,148.21,0,0
2845.N,D,20011203,148.31,148.31,148.31,148.31,0,0
2845.N,D,20011204,148.46,148.46,148.46,148.46,0,0
2845.N,D,20011205,148.5,148.5,148.5,148.5,0,0
2845.N,D,20011206,148.57,148.57,148.57,148.57,0,0
2845.N,D,20011207,148.62,148.62,148.62,148.62,0,0
2845.N,D,20011210,148.62,148.62,148.62,148.62,0,0
2845.N,D,20011211,148.64,148.64,148.64,148.64,0,0
2845.N,D,20011212,148.68,148.68,148.68,148.68,0,0
2845.N,D,20011213,148.72,148.72,148.72,148.72,0,0
2845.N,D,20011214,148.76,148.76,148.76,148.76,0,0
2845.N,D,20011217,148.81,148.81,148.81,148.81,0,0
2845.N,D,20011218,148.81,148.81,148.81,148.81,0,0
2845.N,D,20011219,148.84,148.84,148.84,148.84,0,0
2845.N,D,20011220,148.9,148.9,148.9,148.9,0,0
2845.N,D,20011221,149.16,149.16,149.16,149.16,0,0
2845.N,D,20011224,149.16,149.16,149.16,149.16,0,0
2845.N,D,20011227,149.35,149.35,149.35,149.35,0,0
2845.N,D,20011228,149.36,149.36,149.36,149.36,0,0
2845.N,D,20011231,149.55,149.55,149.55,149.55,0,0
2845.N,D,20020102,149.6,149.6,149.6,149.6,0,0
2845.N,D,20020103,149.54,149.54,149.54,149.54,0,0
2845.N,D,20020104,149.62,149.62,149.62,149.62,0,0
2845.N,D,20020107,149.76,149.76,149.76,149.76,0,0
2845.N,D,20020108,149.82,149.82,149.82,149.82,0,0
2845.N,D,20020109,149.92,149.92,149.92,149.92,0,0
2845.N,D,20020110,149.89,149.89,149.89,149.89,0,0
2845.N,D,20020111,149.96,149.96,149.96,149.96,0,0
2845.N,D,20020114,150.11,150.11,150.11,150.11,0,0
2845.N,D,20020115,150.15,150.15,150.15,150.15,0,0
2845.N,D,20020116,150.17,150.17,150.17,150.17,0,0
2845.N,D,20020117,150.22,150.22,150.22,150.22,0,0
2845.N,D,20020118,150.22,150.22,150.22,150.22,0,0
2845.N,D,20020121,150.38,150.38,150.38,150.38,0,0
2845.N,D,20020122,150.41,150.41,150.41,150.41,0,0
2845.N,D,20020123,150.42,150.42,150.42,150.42,0,0
2845.N,D,20020124,150.4,150.4,150.4,150.4,0,0
2845.N,D,20020125,150.41,150.41,150.41,150.41,0,0
2845.N,D,20020128,150.53,150.53,150.53,150.53,0,0
2845.N,D,20020129,150.57,150.57,150.57,150.57,0,0
2845.N,D,20020130,150.6,150.6,150.6,150.6,0,0
2845.N,D,20020131,150.66,150.66,150.66,150.66,0,0
2845.N,D,20020201,150.78,150.78,150.78,150.78,0,0
2845.N,D,20020204,150.92,150.92,150.92,150.92,0,0
2845.N,D,20020205,150.92,150.92,150.92,150.92,0,0
2845.N,D,20020206,151.02,151.02,151.02,151.02,0,0
2845.N,D,20020207,151.07,151.07,151.07,151.07,0,0
2845.N,D,20020208,151.14,151.14,151.14,151.14,0,0
2845.N,D,20020211,151.25,151.25,151.25,151.25,0,0
2845.N,D,20020212,151.5,151.5,151.5,151.5,0,0
2845.N,D,20020213,151.53,151.53,151.53,151.53,0,0
2845.N,D,20020214,151.51,151.51,151.51,151.51,0,0
2845.N,D,20020215,151.53,151.53,151.53,151.53,0,0
2845.N,D,20020218,151.67,151.67,151.67,151.67,0,0
2845.N,D,20020219,151.72,151.72,151.72,151.72,0,0
2845.N,D,20020220,151.7,151.7,151.7,151.7,0,0
2845.N,D,20020221,151.63,151.63,151.63,151.63,0,0
2845.N,D,20020222,151.77,151.77,151.77,151.77,0,0
2845.N,D,20020225,151.85,151.85,151.85,151.85,0,0
2845.N,D,20020226,151.84,151.84,151.84,151.84,0,0
2845.N,D,20020227,151.97,151.97,151.97,151.97,0,0
2845.N,D,20020228,151.99,151.99,151.99,151.99,0,0
2845.N,D,20020301,152.04,152.04,152.04,152.04,0,0
2845.N,D,20020304,152.07,152.07,152.07,152.07,0,0
2845.N,D,20020305,152.14,152.14,152.14,152.14,0,0
2845.N,D,20020306,152.06,152.06,152.06,152.06,0,0
2845.N,D,20020307,152.15,152.15,152.15,152.15,0,0
2845.N,D,20020308,152.27,152.27,152.27,152.27,0,0
2845.N,D,20020311,152.26,152.26,152.26,152.26,0,0
2845.N,D,20020312,152.26,152.26,152.26,152.26,0,0
2845.N,D,20020313,152.27,152.27,152.27,152.27,0,0
2845.N,D,20020314,152.31,152.31,152.31,152.31,0,0
2845.N,D,20020315,152.35,152.35,152.35,152.35,0,0
2845.N,D,20020318,152.42,152.42,152.42,152.42,0,0
2845.N,D,20020319,152.47,152.47,152.47,152.47,0,0
2845.N,D,20020320,152.47,152.47,152.47,152.47,0,0
2845.N,D,20020321,152.53,152.53,152.53,152.53,0,0
2845.N,D,20020322,152.5,152.5,152.5,152.5,0,0
2845.N,D,20020325,152.58,152.58,152.58,152.58,0,0
2845.N,D,20020326,152.61,152.61,152.61,152.61,0,0
2845.N,D,20020327,152.64,152.64,152.64,152.64,0,0
2845.N,D,20020328,152.72,152.72,152.72,152.72,0,0
2845.N,D,20020329,152.72,152.72,152.72,152.72,0,0
2845.N,D,20020402,153.01,153.01,153.01,153.01,0,0
2845.N,D,20020403,152.86,152.86,152.86,152.86,0,0
2845.N,D,20020404,152.9,152.9,152.9,152.9,0,0
2845.N,D,20020405,152.98,152.98,152.98,152.98,0,0
2845.N,D,20020408,153.19,153.19,153.19,153.19,0,0
2845.N,D,20020409,153.07,153.07,153.07,153.07,0,0
2845.N,D,20020410,153.16,153.16,153.16,153.16,0,0
2845.N,D,20020411,153.22,153.22,153.22,153.22,0,0
2845.N,D,20020412,153.25,153.25,153.25,153.25,0,0
2845.N,D,20020415,153.39,153.39,153.39,153.39,0,0
2845.N,D,20020416,153.39,153.39,153.39,153.39,0,0
2845.N,D,20020417,153.37,153.37,153.37,153.37,0,0
2845.N,D,20020418,153.43,153.43,153.43,153.43,0,0
2845.N,D,20020419,153.44,153.44,153.44,153.44,0,0
2845.N,D,20020422,153.58,153.58,153.58,153.58,0,0
2845.N,D,20020423,153.6,153.6,153.6,153.6,0,0
2845.N,D,20020424,153.66,153.66,153.66,153.66,0,0
2845.N,D,20020425,153.76,153.76,153.76,153.76,0,0
2845.N,D,20020426,153.82,153.82,153.82,153.82,0,0
2845.N,D,20020429,153.91,153.91,153.91,153.91,0,0
2845.N,D,20020430,154,154,154,154,0,0
2845.N,D,20020502,154.1,154.1,154.1,154.1,0,0
2845.N,D,20020506,154.31,154.31,154.31,154.31,0,0
2845.N,D,20020507,154.38,154.38,154.38,154.38,0,0
2845.N,D,20020508,154.45,154.45,154.45,154.45,0,0
2845.N,D,20020509,154.48,154.48,154.48,154.48,0,0
2845.N,D,20020510,154.5,154.5,154.5,154.5,0,0
2845.N,D,20020513,154.6,154.6,154.6,154.6,0,0
2845.N,D,20020514,154.46,154.46,154.46,154.46,0,0
2845.N,D,20020515,154.65,154.65,154.65,154.65,0,0
2845.N,D,20020516,154.63,154.63,154.63,154.63,0,0
2845.N,D,20020517,154.7,154.7,154.7,154.7,0,0
2845.N,D,20020520,154.79,154.79,154.79,154.79,0,0
2845.N,D,20020521,154.81,154.81,154.81,154.81,0,0
2845.N,D,20020522,154.87,154.87,154.87,154.87,0,0
2845.N,D,20020523,154.82,154.82,154.82,154.82,0,0
2845.N,D,20020524,154.91,154.91,154.91,154.91,0,0
2845.N,D,20020527,154.97,154.97,154.97,154.97,0,0
2845.N,D,20020528,155.07,155.07,155.07,155.07,0,0
2845.N,D,20020529,155.1,155.1,155.1,155.1,0,0
2845.N,D,20020531,155.12,155.12,155.12,155.12,0,0
2845.N,D,20020603,155.27,155.27,155.27,155.27,0,0
2845.N,D,20020604,155.25,155.25,155.25,155.25,0,0
2845.N,D,20020605,155.31,155.31,155.31,155.31,0,0
2845.N,D,20020606,155.33,155.33,155.33,155.33,0,0
2845.N,D,20020607,155.35,155.35,155.35,155.35,0,0
2845.N,D,20020610,155.47,155.47,155.47,155.47,0,0
2845.N,D,20020611,155.59,155.59,155.59,155.59,0,0
2845.N,D,20020612,155.66,155.66,155.66,155.66,0,0
2845.N,D,20020613,155.71,155.71,155.71,155.71,0,0
2845.N,D,20020614,155.7,155.7,155.7,155.7,0,0
2845.N,D,20020617,155.77,155.77,155.77,155.77,0,0
2845.N,D,20020618,155.81,155.81,155.81,155.81,0,0
2845.N,D,20020619,155.75,155.75,155.75,155.75,0,0
2845.N,D,20020620,155.76,155.76,155.76,155.76,0,0
2845.N,D,20020621,155.75,155.75,155.75,155.75,0,0
2845.N,D,20020624,155.86,155.86,155.86,155.86,0,0
2845.N,D,20020625,155.85,155.85,155.85,155.85,0,0
2845.N,D,20020626,155.86,155.86,155.86,155.86,0,0
2845.N,D,20020627,155.89,155.89,155.89,155.89,0,0
2845.N,D,20020628,156.01,156.01,156.01,156.01,0,0
2845.N,D,20020701,156.08,156.08,156.08,156.08,0,0
2845.N,D,20020702,156.15,156.15,156.15,156.15,0,0
2845.N,D,20020703,156.19,156.19,156.19,156.19,0,0
2845.N,D,20020704,156.23,156.23,156.23,156.23,0,0
2845.N,D,20020705,156.28,156.28,156.28,156.28,0,0
2845.N,D,20020708,156.43,156.43,156.43,156.43,0,0
2845.N,D,20020709,156.43,156.43,156.43,156.43,0,0
2845.N,D,20020710,156.48,156.48,156.48,156.48,0,0
2845.N,D,20020711,156.49,156.49,156.49,156.49,0,0
2845.N,D,20020712,156.53,156.53,156.53,156.53,0,0
2845.N,D,20020715,156.71,156.71,156.71,156.71,0,0
2845.N,D,20020716,156.71,156.71,156.71,156.71,0,0
2845.N,D,20020717,156.76,156.76,156.76,156.76,0,0
2845.N,D,20020718,156.73,156.73,156.73,156.73,0,0
2845.N,D,20020719,156.89,156.89,156.89,156.89,0,0
2845.N,D,20020722,156.94,156.94,156.94,156.94,0,0
