Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2840.N,D,20001009,114.96,114.96,114.96,114.96,0,0
2840.N,D,20001010,114.68,114.68,114.68,114.68,0,0
2840.N,D,20001011,111.4,111.4,111.4,111.4,0,0
2840.N,D,20001012,111.62,111.62,111.62,111.62,0,0
2840.N,D,20001013,108.78,108.78,108.78,108.78,0,0
2840.N,D,20001016,112.57,112.57,112.57,112.57,0,0
2840.N,D,20001017,113.96,113.96,113.96,113.96,0,0
2840.N,D,20001018,110.81,110.81,110.81,110.81,0,0
2840.N,D,20001019,113.98,113.98,113.98,113.98,0,0
2840.N,D,20001020,115.74,115.74,115.74,115.74,0,0
2840.N,D,20001023,115.58,115.58,115.58,115.58,0,0
2840.N,D,20001024,116.11,116.11,116.11,116.11,0,0
2840.N,D,20001025,114.79,114.79,114.79,114.79,0,0
2840.N,D,20001026,113.66,113.66,113.66,113.66,0,0
2840.N,D,20001027,113.21,113.21,113.21,113.21,0,0
2840.N,D,20001030,111.97,111.97,111.97,111.97,0,0
2840.N,D,20001031,112.81,112.81,112.81,112.81,0,0
2840.N,D,20001102,115.39,115.39,115.39,115.39,0,0
2840.N,D,20001103,117.03,117.03,117.03,117.03,0,0
2840.N,D,20001106,119.5,119.5,119.5,119.5,0,0
2840.N,D,20001107,119.9,119.9,119.9,119.9,0,0
2840.N,D,20001108,119.53,119.53,119.53,119.53,0,0
2840.N,D,20001109,117.23,117.23,117.23,117.23,0,0
2840.N,D,20001110,115.93,115.93,115.93,115.93,0,0
2840.N,D,20001113,114,114,114,114,0,0
2840.N,D,20001114,116.11,116.11,116.11,116.11,0,0
2840.N,D,20001115,115.8,115.8,115.8,115.8,0,0
2840.N,D,20001116,115.59,115.59,115.59,115.59,0,0
2840.N,D,20001117,116.35,116.35,116.35,116.35,0,0
2840.N,D,20001120,117.1,117.1,117.1,117.1,0,0
2840.N,D,20001121,117.55,117.55,117.55,117.55,0,0
2840.N,D,20001122,116.57,116.57,116.57,116.57,0,0
2840.N,D,20001123,116,116,116,116,0,0
2840.N,D,20001124,118.5,118.5,118.5,118.5,0,0
2840.N,D,20001127,118.96,118.96,118.96,118.96,0,0
2840.N,D,20001128,117.58,117.58,117.58,117.58,0,0
2840.N,D,20001129,117.16,117.16,117.16,117.16,0,0
2840.N,D,20001130,115.8,115.8,115.8,115.8,0,0
2840.N,D,20001201,115.99,115.99,115.99,115.99,0,0
2840.N,D,20001204,114.64,114.64,114.64,114.64,0,0
2840.N,D,20001205,116.31,116.31,116.31,116.31,0,0
2840.N,D,20001206,117.95,117.95,117.95,117.95,0,0
2840.N,D,20001207,117.91,117.91,117.91,117.91,0,0
2840.N,D,20001208,118.95,118.95,118.95,118.95,0,0
2840.N,D,20001211,119.45,119.45,119.45,119.45,0,0
2840.N,D,20001212,120.14,120.14,120.14,120.14,0,0
2840.N,D,20001213,121.04,121.04,121.04,121.04,0,0
2840.N,D,20001214,123.44,123.44,123.44,123.44,0,0
2840.N,D,20001215,123,123,123,123,0,0
2840.N,D,20001218,124.78,124.78,124.78,124.78,0,0
2840.N,D,20001219,126.13,126.13,126.13,126.13,0,0
2840.N,D,20001220,123.43,123.43,123.43,123.43,0,0
2840.N,D,20001221,122.89,122.89,122.89,122.89,0,0
2840.N,D,20001222,125.33,125.33,125.33,125.33,0,0
2840.N,D,20001227,126.54,126.54,126.54,126.54,0,0
2840.N,D,20001228,125.92,125.92,125.92,125.92,0,0
2840.N,D,20001229,125.25,125.25,125.25,125.25,0,0
2840.N,D,20010102,124.27,124.27,124.27,124.27,0,0
2840.N,D,20010103,122.92,122.92,122.92,122.92,0,0
2840.N,D,20010104,124.37,124.37,124.37,124.37,0,0
2840.N,D,20010105,122.63,122.63,122.63,122.63,0,0
2840.N,D,20010108,120.7,120.7,120.7,120.7,0,0
2840.N,D,20010109,121.4,121.4,121.4,121.4,0,0
2840.N,D,20010110,120.01,120.01,120.01,120.01,0,0
2840.N,D,20010111,119.14,119.14,119.14,119.14,0,0
2840.N,D,20010112,120.2,120.2,120.2,120.2,0,0
2840.N,D,20010115,119.53,119.53,119.53,119.53,0,0
2840.N,D,20010116,119.29,119.29,119.29,119.29,0,0
2840.N,D,20010117,120.44,120.44,120.44,120.44,0,0
2840.N,D,20010118,121.25,121.25,121.25,121.25,0,0
2840.N,D,20010119,123.65,123.65,123.65,123.65,0,0
2840.N,D,20010122,122.62,122.62,122.62,122.62,0,0
2840.N,D,20010123,121.84,121.84,121.84,121.84,0,0
2840.N,D,20010124,122.14,122.14,122.14,122.14,0,0
2840.N,D,20010125,122.94,122.94,122.94,122.94,0,0
2840.N,D,20010126,122.67,122.67,122.67,122.67,0,0
2840.N,D,20010129,123.59,123.59,123.59,123.59,0,0
2840.N,D,20010130,124.2,124.2,124.2,124.2,0,0
2840.N,D,20010131,124.1,124.1,124.1,124.1,0,0
2840.N,D,20010201,124.13,124.13,124.13,124.13,0,0
2840.N,D,20010202,124.51,124.51,124.51,124.51,0,0
2840.N,D,20010205,121.35,121.35,121.35,121.35,0,0
2840.N,D,20010206,121.31,121.31,121.31,121.31,0,0
2840.N,D,20010207,118.24,118.24,118.24,118.24,0,0
2840.N,D,20010208,118.04,118.04,118.04,118.04,0,0
2840.N,D,20010209,117.11,117.11,117.11,117.11,0,0
2840.N,D,20010212,116.1,116.1,116.1,116.1,0,0
2840.N,D,20010213,117.93,117.93,117.93,117.93,0,0
2840.N,D,20010214,117.04,117.04,117.04,117.04,0,0
2840.N,D,20010215,118.81,118.81,118.81,118.81,0,0
2840.N,D,20010216,116.03,116.03,116.03,116.03,0,0
2840.N,D,20010219,115.15,115.15,115.15,115.15,0,0
2840.N,D,20010220,115.24,115.24,115.24,115.24,0,0
2840.N,D,20010221,113.48,113.48,113.48,113.48,0,0
2840.N,D,20010222,112.86,112.86,112.86,112.86,0,0
2840.N,D,20010223,112.89,112.89,112.89,112.89,0,0
2840.N,D,20010226,114.12,114.12,114.12,114.12,0,0
2840.N,D,20010227,111.91,111.91,111.91,111.91,0,0
2840.N,D,20010228,111.59,111.59,111.59,111.59,0,0
2840.N,D,20010301,108.77,108.77,108.77,108.77,0,0
2840.N,D,20010302,109.37,109.37,109.37,109.37,0,0
2840.N,D,20010305,110.81,110.81,110.81,110.81,0,0
2840.N,D,20010306,111.92,111.92,111.92,111.92,0,0
2840.N,D,20010307,111.57,111.57,111.57,111.57,0,0
2840.N,D,20010308,110.58,110.58,110.58,110.58,0,0
2840.N,D,20010309,108.39,108.39,108.39,108.39,0,0
2840.N,D,20010312,104.46,104.46,104.46,104.46,0,0
2840.N,D,20010313,105.01,105.01,105.01,105.01,0,0
2840.N,D,20010314,103.08,103.08,103.08,103.08,0,0
2840.N,D,20010315,105.66,105.66,105.66,105.66,0,0
2840.N,D,20010316,105.45,105.45,105.45,105.45,0,0
2840.N,D,20010319,106.04,106.04,106.04,106.04,0,0
2840.N,D,20010320,107.59,107.59,107.59,107.59,0,0
2840.N,D,20010321,107.44,107.44,107.44,107.44,0,0
2840.N,D,20010322,106.57,106.57,106.57,106.57,0,0
2840.N,D,20010323,107.68,107.68,107.68,107.68,0,0
2840.N,D,20010326,107.53,107.53,107.53,107.53,0,0
2840.N,D,20010327,106.94,106.94,106.94,106.94,0,0
2840.N,D,20010328,107.51,107.51,107.51,107.51,0,0
2840.N,D,20010329,106.62,106.62,106.62,106.62,0,0
2840.N,D,20010330,106.81,106.81,106.81,106.81,0,0
2840.N,D,20010402,105.87,105.87,105.87,105.87,0,0
2840.N,D,20010403,104.97,104.97,104.97,104.97,0,0
2840.N,D,20010404,103.95,103.95,103.95,103.95,0,0
2840.N,D,20010405,105.11,105.11,105.11,105.11,0,0
2840.N,D,20010406,106.27,106.27,106.27,106.27,0,0
2840.N,D,20010409,107.31,107.31,107.31,107.31,0,0
2840.N,D,20010410,109.19,109.19,109.19,109.19,0,0
2840.N,D,20010411,110.56,110.56,110.56,110.56,0,0
2840.N,D,20010412,110.74,110.74,110.74,110.74,0,0
2840.N,D,20010413,110.74,110.74,110.74,110.74,0,0
2840.N,D,20010417,108.95,108.95,108.95,108.95,0,0
2840.N,D,20010418,112.25,112.25,112.25,112.25,0,0
2840.N,D,20010419,113.39,113.39,113.39,113.39,0,0
2840.N,D,20010420,113.53,113.53,113.53,113.53,0,0
2840.N,D,20010423,112.46,112.46,112.46,112.46,0,0
2840.N,D,20010424,112.27,112.27,112.27,112.27,0,0
2840.N,D,20010425,112.4,112.4,112.4,112.4,0,0
2840.N,D,20010426,113.21,113.21,113.21,113.21,0,0
2840.N,D,20010427,112.56,112.56,112.56,112.56,0,0
2840.N,D,20010430,110.9,110.9,110.9,110.9,0,0
2840.N,D,20010502,110.38,110.38,110.38,110.38,0,0
2840.N,D,20010504,109.9,109.9,109.9,109.9,0,0
2840.N,D,20010507,109.3,109.3,109.3,109.3,0,0
2840.N,D,20010508,108.34,108.34,108.34,108.34,0,0
2840.N,D,20010509,107.12,107.12,107.12,107.12,0,0
2840.N,D,20010510,108.99,108.99,108.99,108.99,0,0
2840.N,D,20010511,109.54,109.54,109.54,109.54,0,0
2840.N,D,20010514,110.66,110.66,110.66,110.66,0,0
2840.N,D,20010515,109.67,109.67,109.67,109.67,0,0
2840.N,D,20010516,108.59,108.59,108.59,108.59,0,0
2840.N,D,20010517,109.3,109.3,109.3,109.3,0,0
2840.N,D,20010518,109.47,109.47,109.47,109.47,0,0
2840.N,D,20010521,111.58,111.58,111.58,111.58,0,0
2840.N,D,20010522,113.49,113.49,113.49,113.49,0,0
2840.N,D,20010523,113.49,113.49,113.49,113.49,0,0
2840.N,D,20010524,113.89,113.89,113.89,113.89,0,0
2840.N,D,20010525,113.16,113.16,113.16,113.16,0,0
2840.N,D,20010528,113,113,113,113,0,0
2840.N,D,20010529,112.96,112.96,112.96,112.96,0,0
2840.N,D,20010530,112.14,112.14,112.14,112.14,0,0
2840.N,D,20010531,113.05,113.05,113.05,113.05,0,0
2840.N,D,20010601,112.7,112.7,112.7,112.7,0,0
2840.N,D,20010604,110.67,110.67,110.67,110.67,0,0
2840.N,D,20010605,111.69,111.69,111.69,111.69,0,0
2840.N,D,20010606,110.61,110.61,110.61,110.61,0,0
2840.N,D,20010607,109.21,109.21,109.21,109.21,0,0
2840.N,D,20010608,107.69,107.69,107.69,107.69,0,0
2840.N,D,20010611,106.2,106.2,106.2,106.2,0,0
2840.N,D,20010612,106.42,106.42,106.42,106.42,0,0
2840.N,D,20010613,106.36,106.36,106.36,106.36,0,0
2840.N,D,20010615,104.69,104.69,104.69,104.69,0,0
2840.N,D,20010618,103.88,103.88,103.88,103.88,0,0
2840.N,D,20010619,103.94,103.94,103.94,103.94,0,0
2840.N,D,20010620,102.87,102.87,102.87,102.87,0,0
2840.N,D,20010621,104.36,104.36,104.36,104.36,0,0
2840.N,D,20010622,104.64,104.64,104.64,104.64,0,0
2840.N,D,20010625,105.52,105.52,105.52,105.52,0,0
2840.N,D,20010626,104.08,104.08,104.08,104.08,0,0
2840.N,D,20010627,103.71,103.71,103.71,103.71,0,0
2840.N,D,20010628,103.7,103.7,103.7,103.7,0,0
2840.N,D,20010629,103.89,103.89,103.89,103.89,0,0
2840.N,D,20010702,102.91,102.91,102.91,102.91,0,0
2840.N,D,20010703,101.62,101.62,101.62,101.62,0,0
2840.N,D,20010704,100.31,100.31,100.31,100.31,0,0
2840.N,D,20010705,100.3,100.3,100.3,100.3,0,0
2840.N,D,20010706,100.93,100.93,100.93,100.93,0,0
2840.N,D,20010709,100.72,100.72,100.72,100.72,0,0
2840.N,D,20010710,99.24,99.24,99.24,99.24,0,0
2840.N,D,20010711,98.69,98.69,98.69,98.69,0,0
2840.N,D,20010712,100.71,100.71,100.71,100.71,0,0
2840.N,D,20010713,100.41,100.41,100.41,100.41,0,0
2840.N,D,20010716,101.89,101.89,101.89,101.89,0,0
2840.N,D,20010717,100.39,100.39,100.39,100.39,0,0
2840.N,D,20010718,100.33,100.33,100.33,100.33,0,0
2840.N,D,20010719,100.45,100.45,100.45,100.45,0,0
2840.N,D,20010720,97.79,97.79,97.79,97.79,0,0
2840.N,D,20010723,97.99,97.99,97.99,97.99,0,0
2840.N,D,20010724,96.8,96.8,96.8,96.8,0,0
2840.N,D,20010725,96.51,96.51,96.51,96.51,0,0
2840.N,D,20010726,98.27,98.27,98.27,98.27,0,0
2840.N,D,20010727,99.55,99.55,99.55,99.55,0,0
2840.N,D,20010730,99.28,99.28,99.28,99.28,0,0
2840.N,D,20010731,98.34,98.34,98.34,98.34,0,0
2840.N,D,20010801,99.08,99.08,99.08,99.08,0,0
2840.N,D,20010802,99.4,99.4,99.4,99.4,0,0
2840.N,D,20010803,99,99,99,99,0,0
2840.N,D,20010806,98.39,98.39,98.39,98.39,0,0
2840.N,D,20010807,97.13,97.13,97.13,97.13,0,0
2840.N,D,20010808,95.97,95.97,95.97,95.97,0,0
2840.N,D,20010809,94.34,94.34,94.34,94.34,0,0
2840.N,D,20010810,94.3,94.3,94.3,94.3,0,0
2840.N,D,20010813,93.02,93.02,93.02,93.02,0,0
2840.N,D,20010814,94.35,94.35,94.35,94.35,0,0
2840.N,D,20010816,92.35,92.35,92.35,92.35,0,0
2840.N,D,20010817,91.51,91.51,91.51,91.51,0,0
2840.N,D,20010820,92.18,92.18,92.18,92.18,0,0
2840.N,D,20010821,93.41,93.41,93.41,93.41,0,0
2840.N,D,20010822,94.63,94.63,94.63,94.63,0,0
2840.N,D,20010823,94.57,94.57,94.57,94.57,0,0
2840.N,D,20010824,95.72,95.72,95.72,95.72,0,0
2840.N,D,20010827,95.29,95.29,95.29,95.29,0,0
2840.N,D,20010828,94.97,94.97,94.97,94.97,0,0
2840.N,D,20010829,95.35,95.35,95.35,95.35,0,0
2840.N,D,20010830,95.92,95.92,95.92,95.92,0,0
2840.N,D,20010831,96.28,96.28,96.28,96.28,0,0
2840.N,D,20010903,96.46,96.46,96.46,96.46,0,0
2840.N,D,20010904,96.57,96.57,96.57,96.57,0,0
2840.N,D,20010905,97.6,97.6,97.6,97.6,0,0
2840.N,D,20010906,98.5,98.5,98.5,98.5,0,0
2840.N,D,20010907,97.79,97.79,97.79,97.79,0,0
2840.N,D,20010910,96.5,96.5,96.5,96.5,0,0
2840.N,D,20010911,94.77,94.77,94.77,94.77,0,0
2840.N,D,20010912,94.48,94.48,94.48,94.48,0,0
2840.N,D,20010913,94.76,94.76,94.76,94.76,0,0
2840.N,D,20010914,92.51,92.51,92.51,92.51,0,0
2840.N,D,20010917,91.3,91.3,91.3,91.3,0,0
2840.N,D,20010918,91.03,91.03,91.03,91.03,0,0
2840.N,D,20010919,92.6,92.6,92.6,92.6,0,0
2840.N,D,20010920,91.32,91.32,91.32,91.32,0,0
2840.N,D,20010921,89.38,89.38,89.38,89.38,0,0
2840.N,D,20010924,88.74,88.74,88.74,88.74,0,0
2840.N,D,20010925,89.43,89.43,89.43,89.43,0,0
2840.N,D,20010926,90.08,90.08,90.08,90.08,0,0
2840.N,D,20010927,89.66,89.66,89.66,89.66,0,0
2840.N,D,20010928,90.5,90.5,90.5,90.5,0,0
2840.N,D,20011001,90.09,90.09,90.09,90.09,0,0
2840.N,D,20011002,89.81,89.81,89.81,89.81,0,0
2840.N,D,20011003,88.72,88.72,88.72,88.72,0,0
2840.N,D,20011004,89.93,89.93,89.93,89.93,0,0
2840.N,D,20011005,89.26,89.26,89.26,89.26,0,0
2840.N,D,20011008,89.18,89.18,89.18,89.18,0,0
2840.N,D,20011009,91.73,91.73,91.73,91.73,0,0
2840.N,D,20011010,95.05,95.05,95.05,95.05,0,0
2840.N,D,20011011,97,97,97,97,0,0
2840.N,D,20011012,96.99,96.99,96.99,96.99,0,0
2840.N,D,20011015,96.12,96.12,96.12,96.12,0,0
2840.N,D,20011016,99.56,99.56,99.56,99.56,0,0
2840.N,D,20011017,99.38,99.38,99.38,99.38,0,0
2840.N,D,20011018,98.5,98.5,98.5,98.5,0,0
2840.N,D,20011019,98,98,98,98,0,0
2840.N,D,20011022,99.87,99.87,99.87,99.87,0,0
2840.N,D,20011023,99.56,99.56,99.56,99.56,0,0
2840.N,D,20011024,100.41,100.41,100.41,100.41,0,0
2840.N,D,20011025,100.73,100.73,100.73,100.73,0,0
2840.N,D,20011026,103.42,103.42,103.42,103.42,0,0
2840.N,D,20011029,103.58,103.58,103.58,103.58,0,0
2840.N,D,20011030,102.36,102.36,102.36,102.36,0,0
2840.N,D,20011031,102.58,102.58,102.58,102.58,0,0
2840.N,D,20011102,102.22,102.22,102.22,102.22,0,0
2840.N,D,20011105,102.7,102.7,102.7,102.7,0,0
2840.N,D,20011106,102.09,102.09,102.09,102.09,0,0
2840.N,D,20011107,101.68,101.68,101.68,101.68,0,0
2840.N,D,20011108,103.19,103.19,103.19,103.19,0,0
2840.N,D,20011109,103.39,103.39,103.39,103.39,0,0
2840.N,D,20011112,102.66,102.66,102.66,102.66,0,0
2840.N,D,20011113,105.11,105.11,105.11,105.11,0,0
2840.N,D,20011114,107.33,107.33,107.33,107.33,0,0
2840.N,D,20011115,107.14,107.14,107.14,107.14,0,0
2840.N,D,20011116,107.43,107.43,107.43,107.43,0,0
2840.N,D,20011119,107.37,107.37,107.37,107.37,0,0
2840.N,D,20011120,106.55,106.55,106.55,106.55,0,0
2840.N,D,20011121,104.76,104.76,104.76,104.76,0,0
2840.N,D,20011122,105.1,105.1,105.1,105.1,0,0
2840.N,D,20011123,105.2,105.2,105.2,105.2,0,0
2840.N,D,20011126,105.42,105.42,105.42,105.42,0,0
2840.N,D,20011127,105.53,105.53,105.53,105.53,0,0
2840.N,D,20011128,104.94,104.94,104.94,104.94,0,0
2840.N,D,20011129,104.4,104.4,104.4,104.4,0,0
2840.N,D,20011130,103.97,103.97,103.97,103.97,0,0
2840.N,D,20011203,103.6,103.6,103.6,103.6,0,0
2840.N,D,20011204,105.07,105.07,105.07,105.07,0,0
2840.N,D,20011205,105.34,105.34,105.34,105.34,0,0
2840.N,D,20011206,105.57,105.57,105.57,105.57,0,0
2840.N,D,20011207,105.35,105.35,105.35,105.35,0,0
2840.N,D,20011210,103.95,103.95,103.95,103.95,0,0
2840.N,D,20011211,103.67,103.67,103.67,103.67,0,0
2840.N,D,20011212,103.76,103.76,103.76,103.76,0,0
2840.N,D,20011213,102.12,102.12,102.12,102.12,0,0
2840.N,D,20011214,101.65,101.65,101.65,101.65,0,0
2840.N,D,20011217,101.9,101.9,101.9,101.9,0,0
2840.N,D,20011218,103.57,103.57,103.57,103.57,0,0
2840.N,D,20011219,103.61,103.61,103.61,103.61,0,0
2840.N,D,20011220,103.68,103.68,103.68,103.68,0,0
2840.N,D,20011221,103.38,103.38,103.38,103.38,0,0
2840.N,D,20011224,103.38,103.38,103.38,103.38,0,0
2840.N,D,20011227,103.86,103.86,103.86,103.86,0,0
2840.N,D,20011228,104.63,104.63,104.63,104.63,0,0
2840.N,D,20011231,104.84,104.84,104.84,104.84,0,0
2840.N,D,20020102,104.83,104.83,104.83,104.83,0,0
2840.N,D,20020103,104.86,104.86,104.86,104.86,0,0
2840.N,D,20020104,108.29,108.29,108.29,108.29,0,0
2840.N,D,20020107,111.04,111.04,111.04,111.04,0,0
2840.N,D,20020108,112.05,112.05,112.05,112.05,0,0
2840.N,D,20020109,111.33,111.33,111.33,111.33,0,0
2840.N,D,20020110,115.06,115.06,115.06,115.06,0,0
2840.N,D,20020111,114.47,114.47,114.47,114.47,0,0
2840.N,D,20020114,114.93,114.93,114.93,114.93,0,0
2840.N,D,20020115,113.09,113.09,113.09,113.09,0,0
2840.N,D,20020116,113.42,113.42,113.42,113.42,0,0
2840.N,D,20020117,113.95,113.95,113.95,113.95,0,0
2840.N,D,20020118,115.84,115.84,115.84,115.84,0,0
2840.N,D,20020121,115.39,115.39,115.39,115.39,0,0
2840.N,D,20020122,114.48,114.48,114.48,114.48,0,0
2840.N,D,20020123,117.39,117.39,117.39,117.39,0,0
2840.N,D,20020124,116.41,116.41,116.41,116.41,0,0
2840.N,D,20020125,117.48,117.48,117.48,117.48,0,0
2840.N,D,20020128,118.15,118.15,118.15,118.15,0,0
2840.N,D,20020129,115.32,115.32,115.32,115.32,0,0
2840.N,D,20020130,115.54,115.54,115.54,115.54,0,0
2840.N,D,20020131,114.34,114.34,114.34,114.34,0,0
2840.N,D,20020201,115.97,115.97,115.97,115.97,0,0
2840.N,D,20020204,115.4,115.4,115.4,115.4,0,0
2840.N,D,20020205,114.52,114.52,114.52,114.52,0,0
2840.N,D,20020206,112.88,112.88,112.88,112.88,0,0
2840.N,D,20020207,113.21,113.21,113.21,113.21,0,0
2840.N,D,20020208,111.95,111.95,111.95,111.95,0,0
2840.N,D,20020211,112.29,112.29,112.29,112.29,0,0
2840.N,D,20020212,112.66,112.66,112.66,112.66,0,0
2840.N,D,20020213,111.97,111.97,111.97,111.97,0,0
2840.N,D,20020214,112.53,112.53,112.53,112.53,0,0
2840.N,D,20020215,112.39,112.39,112.39,112.39,0,0
2840.N,D,20020218,112.5,112.5,112.5,112.5,0,0
2840.N,D,20020219,111.56,111.56,111.56,111.56,0,0
2840.N,D,20020220,110.65,110.65,110.65,110.65,0,0
2840.N,D,20020221,110.91,110.91,110.91,110.91,0,0
2840.N,D,20020222,110.07,110.07,110.07,110.07,0,0
2840.N,D,20020225,109.74,109.74,109.74,109.74,0,0
2840.N,D,20020226,111.16,111.16,111.16,111.16,0,0
2840.N,D,20020227,111.92,111.92,111.92,111.92,0,0
2840.N,D,20020228,111.95,111.95,111.95,111.95,0,0
2840.N,D,20020301,111.88,111.88,111.88,111.88,0,0
2840.N,D,20020304,112.62,112.62,112.62,112.62,0,0
2840.N,D,20020305,113.14,113.14,113.14,113.14,0,0
2840.N,D,20020306,113.13,113.13,113.13,113.13,0,0
2840.N,D,20020307,112.36,112.36,112.36,112.36,0,0
2840.N,D,20020308,113.11,113.11,113.11,113.11,0,0
2840.N,D,20020311,113.09,113.09,113.09,113.09,0,0
2840.N,D,20020312,111.98,111.98,111.98,111.98,0,0
2840.N,D,20020313,110.49,110.49,110.49,110.49,0,0
2840.N,D,20020314,111.09,111.09,111.09,111.09,0,0
2840.N,D,20020315,111.64,111.64,111.64,111.64,0,0
2840.N,D,20020318,111.51,111.51,111.51,111.51,0,0
2840.N,D,20020319,110.82,110.82,110.82,110.82,0,0
2840.N,D,20020320,109.97,109.97,109.97,109.97,0,0
2840.N,D,20020321,110.27,110.27,110.27,110.27,0,0
2840.N,D,20020322,110.92,110.92,110.92,110.92,0,0
2840.N,D,20020325,112.43,112.43,112.43,112.43,0,0
2840.N,D,20020326,111.05,111.05,111.05,111.05,0,0
2840.N,D,20020327,110.93,110.93,110.93,110.93,0,0
2840.N,D,20020328,111.59,111.59,111.59,111.59,0,0
2840.N,D,20020329,111.59,111.59,111.59,111.59,0,0
2840.N,D,20020402,111.53,111.53,111.53,111.53,0,0
2840.N,D,20020403,110.41,110.41,110.41,110.41,0,0
2840.N,D,20020404,109.97,109.97,109.97,109.97,0,0
2840.N,D,20020405,109.84,109.84,109.84,109.84,0,0
2840.N,D,20020408,110.75,110.75,110.75,110.75,0,0
2840.N,D,20020409,110.55,110.55,110.55,110.55,0,0
2840.N,D,20020410,112.36,112.36,112.36,112.36,0,0
2840.N,D,20020411,112.22,112.22,112.22,112.22,0,0
2840.N,D,20020412,111.98,111.98,111.98,111.98,0,0
2840.N,D,20020415,111.23,111.23,111.23,111.23,0,0
2840.N,D,20020416,112.12,112.12,112.12,112.12,0,0
2840.N,D,20020417,112.42,112.42,112.42,112.42,0,0
2840.N,D,20020418,111.63,111.63,111.63,111.63,0,0
2840.N,D,20020419,110.8,110.8,110.8,110.8,0,0
2840.N,D,20020422,109.8,109.8,109.8,109.8,0,0
2840.N,D,20020423,109.97,109.97,109.97,109.97,0,0
2840.N,D,20020424,110.54,110.54,110.54,110.54,0,0
2840.N,D,20020425,109.91,109.91,109.91,109.91,0,0
2840.N,D,20020426,110.53,110.53,110.53,110.53,0,0
2840.N,D,20020429,111.44,111.44,111.44,111.44,0,0
2840.N,D,20020430,112.1,112.1,112.1,112.1,0,0
2840.N,D,20020502,111.31,111.31,111.31,111.31,0,0
2840.N,D,20020506,110.27,110.27,110.27,110.27,0,0
2840.N,D,20020507,109.9,109.9,109.9,109.9,0,0
2840.N,D,20020508,109,109,109,109,0,0
2840.N,D,20020509,109.44,109.44,109.44,109.44,0,0
2840.N,D,20020510,109.34,109.34,109.34,109.34,0,0
2840.N,D,20020513,109.42,109.42,109.42,109.42,0,0
2840.N,D,20020514,109.39,109.39,109.39,109.39,0,0
2840.N,D,20020515,109.7,109.7,109.7,109.7,0,0
2840.N,D,20020516,109.79,109.79,109.79,109.79,0,0
2840.N,D,20020517,112.44,112.44,112.44,112.44,0,0
2840.N,D,20020520,113.26,113.26,113.26,113.26,0,0
2840.N,D,20020521,112.79,112.79,112.79,112.79,0,0
2840.N,D,20020522,113.39,113.39,113.39,113.39,0,0
2840.N,D,20020523,112.91,112.91,112.91,112.91,0,0
2840.N,D,20020524,113.31,113.31,113.31,113.31,0,0
2840.N,D,20020527,113.6,113.6,113.6,113.6,0,0
2840.N,D,20020528,114.27,114.27,114.27,114.27,0,0
2840.N,D,20020529,113.53,113.53,113.53,113.53,0,0
2840.N,D,20020531,113.89,113.89,113.89,113.89,0,0
2840.N,D,20020603,114.07,114.07,114.07,114.07,0,0
2840.N,D,20020604,115,115,115,115,0,0
2840.N,D,20020605,114.19,114.19,114.19,114.19,0,0
2840.N,D,20020606,114.14,114.14,114.14,114.14,0,0
2840.N,D,20020607,113.73,113.73,113.73,113.73,0,0
2840.N,D,20020610,112.78,112.78,112.78,112.78,0,0
2840.N,D,20020611,112.72,112.72,112.72,112.72,0,0
2840.N,D,20020612,113.08,113.08,113.08,113.08,0,0
2840.N,D,20020613,113.27,113.27,113.27,113.27,0,0
2840.N,D,20020614,112.69,112.69,112.69,112.69,0,0
2840.N,D,20020617,110.78,110.78,110.78,110.78,0,0
2840.N,D,20020618,110.57,110.57,110.57,110.57,0,0
2840.N,D,20020619,109.87,109.87,109.87,109.87,0,0
2840.N,D,20020620,108.75,108.75,108.75,108.75,0,0
2840.N,D,20020621,108.8,108.8,108.8,108.8,0,0
2840.N,D,20020624,109.33,109.33,109.33,109.33,0,0
2840.N,D,20020625,108.12,108.12,108.12,108.12,0,0
2840.N,D,20020626,107.49,107.49,107.49,107.49,0,0
2840.N,D,20020627,106.14,106.14,106.14,106.14,0,0
2840.N,D,20020628,106.78,106.78,106.78,106.78,0,0
2840.N,D,20020701,105.29,105.29,105.29,105.29,0,0
2840.N,D,20020702,105.27,105.27,105.27,105.27,0,0
2840.N,D,20020703,103.89,103.89,103.89,103.89,0,0
2840.N,D,20020704,103.66,103.66,103.66,103.66,0,0
2840.N,D,20020705,103.32,103.32,103.32,103.32,0,0
2840.N,D,20020708,104.4,104.4,104.4,104.4,0,0
2840.N,D,20020709,104.56,104.56,104.56,104.56,0,0
2840.N,D,20020710,105.33,105.33,105.33,105.33,0,0
2840.N,D,20020711,104.79,104.79,104.79,104.79,0,0
2840.N,D,20020712,103.55,103.55,103.55,103.55,0,0
2840.N,D,20020715,103.7,103.7,103.7,103.7,0,0
2840.N,D,20020716,103.07,103.07,103.07,103.07,0,0
2840.N,D,20020717,103.05,103.05,103.05,103.05,0,0
2840.N,D,20020718,104.81,104.81,104.81,104.81,0,0
2840.N,D,20020719,103.34,103.34,103.34,103.34,0,0
2840.N,D,20020722,101.63,101.63,101.63,101.63,0,0
2840.N,D,20020723,99.93,99.93,99.93,99.93,0,0
2840.N,D,20020724,100.47,100.47,100.47,100.47,0,0
2840.N,D,20020725,98.66,98.66,98.66,98.66,0,0
